stationcode,name,capacity,numdocksavailable,numbikesavailable,lat,lon,date_extraction
17039,Place Saint-Ferdinand,38,29,9,48.87815529789739,2.288518047864942,2026-03-24 15:57:02.700530
22604,Hôtel de Ville de Fontenay-aux-Roses,34,33,1,48.790844603480856,2.2871455930319455,2026-03-24 15:57:02.700530
21955,Vaugirard - Verrerie,26,5,21,48.820881336842,2.2367222622987,2026-03-24 15:57:02.700530
16101,Malakoff - Place de la Porte Maillot,28,4,24,48.876733496638,2.2834577411413,2026-03-24 15:57:02.700530
13121,Bruneseau - Quai d'Ivry,46,3,43,48.824945637583,2.3885661363602,2026-03-24 15:57:02.700530
7203,Martignac - Grenelle,25,2,23,48.858278471985,2.3187066793468,2026-03-24 15:57:02.700530
8001,Petit Palais,46,0,45,48.8667692,2.3157655,2026-03-24 15:57:02.700530
10018,Square Alban Satragne,30,22,7,48.875388227727,2.3559567333359,2026-03-24 15:57:02.700530
4001,Arcole - Notre-Dame,14,1,12,48.853883541328,2.3493797332048,2026-03-24 15:57:02.700530
8013,Marignan - Champs-Elysées,63,26,35,48.869495661232,2.3066138139003,2026-03-24 15:57:02.700530
5014,Jean Calvin - Tournefort,28,5,22,48.84158856925782,2.348489575088024,2026-03-24 15:57:02.700530
23902,Gallieni - Lycée Charles Petitet,45,11,31,48.927640283627,2.3308986340524,2026-03-24 15:57:02.700530
20007,Buzenval - Avron,50,43,6,48.851617204999,2.4015135973077,2026-03-24 15:57:02.700530
20122,Vitruve - Davout,23,20,3,48.86053161154489,2.4091592812626543,2026-03-24 15:57:02.700530
13126,Place Nationale - Château-des-Rentiers,18,7,11,48.829268,2.365212,2026-03-24 15:57:02.700530
15023,La Motte-Picquet - Grenelle,34,3,31,48.84858321339195,2.299347817897797,2026-03-24 15:57:02.700530
22501,Théâtre de La Garenne,20,9,11,48.905658361454,2.2345951981176,2026-03-24 15:57:02.700530
42003,Place de l'Insurrection d'Août 1944,30,20,9,48.81477852751594,2.398074567317963,2026-03-24 15:57:02.700530
8549,George V - Christophe Colomb,24,2,22,48.87046,2.30104,2026-03-24 15:57:02.700530
12043,Daumesnil - Hébrard,40,16,22,48.8429,2.38474,2026-03-24 15:57:02.700530
15072,Place Fernand Forest,33,6,27,48.849269143836,2.281863167882,2026-03-24 15:57:02.700530
19108,Gaston Tessier - Rosa Parks RER,37,31,5,48.8963765,2.3743692,2026-03-24 15:57:02.700530
17003,Jacques Kellner - Saint-Ouen,45,42,2,48.895809485802886,2.327897409164145,2026-03-24 15:57:02.700530
42209,Place de l'Europe - Quai de Bercy,17,6,11,48.82529858840266,2.3945679143071175,2026-03-24 15:57:02.700530
22206,Louis Pasteur - Albert Petit,31,28,2,48.796261,2.317289,2026-03-24 15:57:02.700530
11021,Charonne - Pierre Bayle,23,19,3,48.858445054262,2.3903981223891,2026-03-24 15:57:02.700530
21217,Louis Rolland - République,26,26,0,48.81710889740748,2.3193106434955717,2026-03-24 15:57:02.700530
15030,Emeriau - Beaugrenelle,74,7,64,48.84791249714942,2.2843059897422795,2026-03-24 15:57:02.700530
25001,Colmar - Victor Hugo,32,13,18,48.88652251096166,2.173960916697979,2026-03-24 15:57:02.700530
44101,Place Mongolfier,39,4,35,48.815160030060376,2.4592879414558415,2026-03-24 15:57:02.700530
10165,Gare de l'Est - Place du 11 Novembre 1918,40,35,3,48.876327,2.3585464,2026-03-24 15:57:02.700530
15064,Javel - André Citroën,45,11,33,48.846276485475,2.2786368057132,2026-03-24 15:57:02.700530
13128,Quai de la Gare - Pont de Bercy,30,1,29,48.83730787972,2.3740861260598,2026-03-24 15:57:02.700530
8020,Batignolles - Beudant,44,40,3,48.882164014664,2.3198529705405,2026-03-24 15:57:02.700530
17107,Berthier - Place Stuart Merril,37,22,12,48.885927922355044,2.2933450341224675,2026-03-24 15:57:02.700530
16002,Pergolèse - Malakoff,38,26,12,48.87521088779225,2.2842781618237495,2026-03-24 15:57:02.700530
18007,Goutte d'or - Barbès,20,18,2,48.885124323627,2.3496962338686,2026-03-24 15:57:02.700530
13044,Place Jeanne d'Arc,36,29,2,48.829575,2.369126,2026-03-24 15:57:02.700530
17108,Bessières - Porte de Clichy,33,8,25,48.89611762451474,2.31790903955698,2026-03-24 15:57:02.700530
8037,Monceau - Malesherbes,38,19,18,48.8795079,2.3145456,2026-03-24 15:57:02.700530
4020,Place Edmond Michelet,23,1,19,48.860134890542,2.3500636965036,2026-03-24 15:57:02.700530
15022,Emile Zola - Fondary,42,33,9,48.847051143113745,2.2953405976295476,2026-03-24 15:57:02.700530
23004,Paul Vaillant-Couturier - Victor Hugo,36,18,17,48.89819702263572,2.293848017974069,2026-03-24 15:57:02.700530
21306,Place Lafayette,62,1,61,48.829654975522,2.2638675570488,2026-03-24 15:57:02.700530
1021,Halles - Bourdonnais,20,2,17,48.860448992575,2.3460162431002,2026-03-24 15:57:02.700530
33015,Charles Tillon - Cimetière Communal,30,20,6,48.91844023641836,2.3935630917549138,2026-03-24 15:57:02.700530
41205,Maréchal Joffre - Verdun,20,18,2,48.85385,2.470307,2026-03-24 15:57:02.700530
15011,Cambronne - Villa Croix Nivert,62,42,19,48.845847561366,2.3017574474216,2026-03-24 15:57:02.700530
51002,Placette Grégoire Collas,25,18,7,48.94342014002797,2.2487476095557213,2026-03-24 15:57:02.700530
32601,Porte des Lilas - Faidherbe,39,37,1,48.87861855668978,2.4120327830314636,2026-03-24 15:57:02.700530
13009,Auguste Blanqui - Corvisart,26,24,2,48.8300989,2.3502726,2026-03-24 15:57:02.700530
27005,Gare du Stade,20,5,14,48.9312676,2.2603778,2026-03-24 15:57:02.700530
15071,Suffren - Champ de Mars,23,0,22,48.8547194,2.2952168,2026-03-24 15:57:02.700530
15311,Quai du Président Roosevelt - Pont Aval,30,0,30,48.834388367639,2.2656820714474,2026-03-24 15:57:02.700530
17111,Lemercier - Cardinet,24,21,3,48.890097168851746,2.317377626895905,2026-03-24 15:57:02.700530
19210,Place des Fêtes - Solitaires,29,29,0,48.876644633122,2.3920327806309,2026-03-24 15:57:02.700530
9006,Dunkerque - Trudaine,16,10,1,48.88215166773376,2.3463253676891327,2026-03-24 15:57:02.700530
18030,Joseph Dijon - Ornano,37,29,7,48.89374453351521,2.3476678133010864,2026-03-24 15:57:02.700530
5024,Place Monge,21,12,9,48.842761803051,2.3524079471827,2026-03-24 15:57:02.700530
21314,Chemin de Bretagne,29,3,26,48.824753068884,2.2588385956052,2026-03-24 15:57:02.700530
12038,Picpus - Louis Braille,58,56,1,48.839988788912,2.4005256685521,2026-03-24 15:57:02.700530
13516,Glacière - Soeur Catherine Marie,40,33,7,48.829522989420596,2.343570403754711,2026-03-24 15:57:02.700530
12155,Rottembourg - Général Michel Bizot,43,28,14,48.83787825992554,2.4044052511453633,2026-03-24 15:57:02.700530
9034,Godot de Mauroy - Madeleine,22,1,20,48.869789,2.326347,2026-03-24 15:57:02.700530
12028,Vivaldi - Antoine-Julien Hénard,27,18,7,48.841923663276546,2.389728979467376,2026-03-24 15:57:02.700530
12035,Madagascar - Meuniers,47,37,7,48.83460464474706,2.3970650508999825,2026-03-24 15:57:02.700530
10021,Marché Saint-Quentin,15,13,2,48.877356057652,2.3545114456374,2026-03-24 15:57:02.700530
5115,Buffon - Jardin des Plantes,30,8,22,48.842668466104875,2.3618587106466293,2026-03-24 15:57:02.700530
41211,Louis Xavier de Ricard - Ancienne Mairie,34,32,2,48.84629899065091,2.472420372068882,2026-03-24 15:57:02.700530
44011,Lebrun - Colonel Fabien,27,25,1,48.78266870733145,2.381317801773548,2026-03-24 15:57:02.700530
8116,Champs-Elysees - Bassano,25,25,0,48.871811807816,2.300238981843,2026-03-24 15:57:02.700530
21707,Square Etienne Jarousse,25,20,4,48.82485182597129,2.2925933450460434,2026-03-24 15:57:02.700530
4019,Cloître Saint-Merri - Renard,32,2,29,48.858835448898,2.3518279194832,2026-03-24 15:57:02.700530
21319,Esplanade du Foncet - Camille Desmoulins,28,3,24,48.827090233495,2.2606857866049,2026-03-24 15:57:02.700530
47009,Charentonneau - Maison Alfort,28,8,20,48.809972406542,2.443241664773,2026-03-24 15:57:02.700530
5001,Harpe - Saint-Germain,45,5,39,48.851518815017,2.3436703160405,2026-03-24 15:57:02.700530
3102,Bourg l'Abbé - Saint-Martin,61,2,56,48.863933319493,2.352406270802,2026-03-24 15:57:02.700530
51001,Gare d'Argenteuil,40,34,3,48.947022436806705,2.256898172199726,2026-03-24 15:57:02.700530
13206,Barrault - Place de Rungis,49,47,2,48.822658791556,2.3467585146383,2026-03-24 15:57:02.700530
21315,Jules Guesdes - Général de Gaulle,24,23,1,48.81930581291959,2.278934195637703,2026-03-24 15:57:02.700530
15006,Cherche-Midi - Hôpital Necker,38,24,12,48.84461063309956,2.317914068698883,2026-03-24 15:57:02.700530
41403,Gare RER - Malleret-Joinville,20,5,14,48.802936,2.42531,2026-03-24 15:57:02.700530
9007,Condorcet - Turgot,20,17,0,48.87985155789093,2.345232367515564,2026-03-24 15:57:02.700530
15127,Place Charles Michels,37,3,34,48.846401,2.28502,2026-03-24 15:57:02.700530
15070,Balard - Montagne de la Fage,36,6,29,48.838507403334,2.2782871127129,2026-03-24 15:57:02.700530
14011,Place des Droits de l'Enfant,39,37,2,48.8274804,2.3319217,2026-03-24 15:57:02.700530
41401,Marne - Charles de Gaulle,27,26,1,48.815071719544434,2.4121668934822087,2026-03-24 15:57:02.700530
20044,Davout - Volga,28,23,5,48.852919679957296,2.410522909779111,2026-03-24 15:57:02.700530
16019,Porte de la Muette,36,19,17,48.86302317841182,2.2687188170157406,2026-03-24 15:57:02.700530
33012,Landy - Heurtault,30,25,1,48.915096534520316,2.375951372087002,2026-03-24 15:57:02.700530
2013,Favart - Italiens,17,1,16,48.871446353921,2.3382901058508,2026-03-24 15:57:02.700530
43202,Pavé Grignon - Bretagne,20,10,8,48.757398255499,2.4012465523091,2026-03-24 15:57:02.700530
10019,Paradis - Hauteville,31,4,26,48.874999954666755,2.3522757401923404,2026-03-24 15:57:02.700530
41203,Stalingrad - Rigollots,51,51,0,48.84997403844251,2.45557576417923,2026-03-24 15:57:02.700530
10033,Gare du Nord - Saint-Vincent de Paul,24,20,0,48.880955741648,2.3524305148385,2026-03-24 15:57:02.700530
40006,Université Paris Est Créteil,43,16,26,48.787714467944,2.4461909509055,2026-03-24 15:57:02.700530
20022,Porte de Bagnolet,33,30,3,48.864707139122984,2.408344637349607,2026-03-24 15:57:02.700530
14026,Plantes - Moulin Vert,45,36,8,48.83005755305626,2.3232302069664006,2026-03-24 15:57:02.700530
10008,Cité Riverin - Château d'Eau,18,14,4,48.870702423554306,2.358739863900845,2026-03-24 15:57:02.700530
12015,Place de la Nation - Picpus,36,33,3,48.846821681548,2.4001130461693,2026-03-24 15:57:02.700530
17024,Villiers - Batignolles,23,16,6,48.881252538461,2.3165384307504,2026-03-24 15:57:02.846437
43202,Pavé Grignon - Bretagne,20,10,8,48.757398255499,2.4012465523091,2026-03-24 15:57:02.846437
4016,Lobau - Hôtel de Ville,60,2,53,48.8562118,2.3532536,2026-03-24 15:57:02.846437
10019,Paradis - Hauteville,31,4,26,48.874999954666755,2.3522757401923404,2026-03-24 15:57:02.846437
11033,Bréguet - Sabin,33,13,20,48.856931678257,2.3706749462105,2026-03-24 15:57:02.846437
41203,Stalingrad - Rigollots,51,51,0,48.84997403844251,2.45557576417923,2026-03-24 15:57:02.846437
10033,Gare du Nord - Saint-Vincent de Paul,24,20,0,48.880955741648,2.3524305148385,2026-03-24 15:57:02.846437
40006,Université Paris Est Créteil,43,16,26,48.787714467944,2.4461909509055,2026-03-24 15:57:02.846437
20022,Porte de Bagnolet,33,30,3,48.864707139122984,2.408344637349607,2026-03-24 15:57:02.846437
14026,Plantes - Moulin Vert,45,36,8,48.83005755305626,2.3232302069664006,2026-03-24 15:57:02.846437
10008,Cité Riverin - Château d'Eau,18,14,4,48.870702423554306,2.358739863900845,2026-03-24 15:57:02.846437
16036,Porte Molitor,60,37,21,48.84524763511433,2.2569015249609947,2026-03-24 15:57:02.846437
12015,Place de la Nation - Picpus,36,33,3,48.846821681548,2.4001130461693,2026-03-24 15:57:02.846437
48004,Maxime Gorki - Louis Aragon,20,14,5,48.78909814728443,2.368387877941132,2026-03-24 15:57:02.846437
26004,Gare RER les Grésillons,22,0,20,48.919898633572764,2.31458459136273,2026-03-24 15:57:02.846437
18139,Poissonniers - Championnet,28,21,7,48.89543299733937,2.3530178144574165,2026-03-24 15:57:02.846437
16042,Murat - Porte de Saint-Cloud,38,29,8,48.83750862621299,2.2577651962637906,2026-03-24 15:57:02.846437
19110,Square Claude Bernard,30,10,20,48.89876016219984,2.375325746834278,2026-03-24 15:57:02.846437
11112,Jules Vallès - Charonne,23,15,6,48.854284379935,2.3847674578428,2026-03-24 15:57:02.846437
16105,Crevaux - Bugeaud,31,17,13,48.87080942867,2.2811490076919,2026-03-24 15:57:02.846437
8117,Place de la Madeleine - Royale,43,1,42,48.869228052648,2.324421107769,2026-03-24 15:57:02.846437
4006,Bourdon - Pont Morland,52,18,28,48.8478103,2.3659356,2026-03-24 15:57:02.846437
5007,Ecoles - Carmes,36,5,30,48.848904447989,2.3473486304283,2026-03-24 15:57:02.846437
3008,Perle - Vieille du Temple,36,4,29,48.8601346,2.3611206,2026-03-24 15:57:02.846437
5015,Epée de Bois - Mouffetard,63,50,13,48.841508690388835,2.350066713988781,2026-03-24 15:57:02.846437
45002,Roger Salengro - Général de Gaulle,27,19,7,48.820029010376956,2.4846760556101803,2026-03-24 15:57:02.846437
16013,Mairie du 16ème,35,33,2,48.863936848471994,2.2765953093767166,2026-03-24 15:57:02.846437
7012,Cité Vaneau,26,3,22,48.8542210666207,2.319614924490452,2026-03-24 15:57:02.846437
3010,Beaubourg - Michel-le-Comte,17,1,16,48.862534941806,2.3543103039265,2026-03-24 15:57:02.846437
12156,Niger - Soult,24,16,7,48.84369906369085,2.410361237220498,2026-03-24 15:57:02.846437
18140,Porte de Clignancourt - Ney,40,29,10,48.899641123987095,2.344321422278881,2026-03-24 15:57:02.846437
19002,Centquatre,42,36,4,48.889333538455,2.3707854375243,2026-03-24 15:57:02.846437
10034,Louis Blanc - La Chapelle,21,16,4,48.884008964514,2.3599335551262,2026-03-24 15:57:02.846437
4021,Centre Georges Pompidou,26,1,23,48.861419,2.352581,2026-03-24 15:57:02.846437
20034,Sorbier - Ménilmontant,24,22,2,48.868542395661,2.3897721245885,2026-03-24 15:57:02.846437
13005,Cordelières - Arago,60,44,16,48.83548071896613,2.348572461702221,2026-03-24 15:57:02.846437
20001,Place de la Nation - Charonne,36,29,6,48.848364667777,2.3997623859813,2026-03-24 15:57:02.846437
17019,Phalsbourg - Villiers,20,12,7,48.88242307900951,2.3090453445911407,2026-03-24 15:57:02.846437
19010,Emile Reynaud - Porte de la Villette,22,17,5,48.90098953630053,2.3887022584676743,2026-03-24 15:57:02.846437
22301,Chausson - Gabriel Péri,22,19,1,48.921891003481115,2.2952306270599365,2026-03-24 15:57:02.846437
14137,Maurice d'Ocagne - General Maudhuy,30,26,4,48.82414282524159,2.3158789426088333,2026-03-24 15:57:02.846437
14019,Sarrette - Général Leclerc,22,15,7,48.825030852925,2.3264128693982,2026-03-24 15:57:02.846437
3011,Turbigo - Réaumur,31,1,26,48.865574047531,2.3564198613167,2026-03-24 15:57:02.846437
31709,Place de la Fraternité,22,19,3,48.85716405838368,2.422847449779511,2026-03-24 15:57:02.846437
22401,Charles de Gaulle - Plateau de Vanves,33,28,5,48.82233088973263,2.298571803412886,2026-03-24 15:57:02.846437
12002,Lacuée - Lyon,16,2,12,48.849268481958,2.3704585433006,2026-03-24 15:57:02.846437
21506,Maurice Payret-Dortail,22,18,2,48.87811957063342,2.2233625128865246,2026-03-24 15:57:02.846437
4103,Archives - Rivoli,25,1,23,48.857346707443,2.3539767041802,2026-03-24 15:57:02.846437
3001,Beaumarchais - Saint-Gilles,51,34,15,48.8580378,2.3679352,2026-03-24 15:57:02.846437
32013,Saint-Denis - Université,24,19,4,48.94563430946964,2.3638297989964485,2026-03-24 15:57:02.846437
2003,Saint-Denis - Réaumur,32,0,30,48.8661116315789,2.3507790675507594,2026-03-24 15:57:02.846437
24006,Adolphe Lalyre - Armand Silvestre,40,30,10,48.90406266961591,2.273416221141815,2026-03-24 15:57:02.846437
3009,Temple - Haudriettes,19,1,14,48.861636880212,2.3566960206458,2026-03-24 15:57:02.846437
4014,Blancs-Manteaux - Archives,29,0,27,48.85941800703,2.3559471219778,2026-03-24 15:57:02.846437
23702,Hôtel de Ville de Chaville,20,16,4,48.80887149094033,2.188134044408798,2026-03-24 15:57:02.846437
2002,Etienne Marcel - Montorgueil,28,1,26,48.86450567259199,2.3461959511041637,2026-03-24 15:57:02.846437
19012,Lally-Tollendal - Armand Carrel,28,28,0,48.88270066221072,2.374717555940151,2026-03-24 15:57:02.846437
31001,Lagny - Auguste Blanqui,27,9,17,48.84922568052601,2.4218603968620305,2026-03-24 15:57:02.846437
21507,Gardenat-Lapostol - Velettes,20,18,2,48.87387,2.224185,2026-03-24 15:57:02.846437
22306,Place du 17 Octobre,20,14,4,48.91962690034779,2.2978286134199792,2026-03-24 15:57:02.846437
14023,Adolphe Pinard - Victor Hugo,52,49,3,48.8236825874564,2.3077843710780144,2026-03-24 15:57:02.846437
22502,Kléber - National,20,13,7,48.906333898712234,2.2393910586833954,2026-03-24 15:57:02.846437
3006,Mairie du 3ème,32,6,26,48.86446178139141,2.361762821674347,2026-03-24 15:57:02.846437
3012,Square Emile - Chautemps,25,1,21,48.867433724231,2.3536357283592,2026-03-24 15:57:02.846437
20205,Haxo - Darcy,22,22,0,48.870493041975,2.404957212224,2026-03-24 15:57:02.846437
19111,Cesaria Evora - Rosa Parks,40,27,13,48.89717672825043,2.3745173960924144,2026-03-24 15:57:02.846437
9111,Victoire - Laffitte,20,3,14,48.87514373494672,2.338118505144376,2026-03-24 15:57:02.846437
5122,Saint-Michel - Luxembourg,29,4,25,48.84501507626,2.3394941166043,2026-03-24 15:57:02.846437
13125,Gare d'Austerlitz - Pont Charles de Gaulle,75,49,26,48.842319830109,2.3670300096273,2026-03-24 15:57:02.846437
6031,Pierre Sarrazin - Saint-Michel,33,0,33,48.850908146398,2.342130728066,2026-03-24 15:57:02.846437
48005,Eugène Varlin - Place de la Paix,23,22,0,48.792862,2.363093,2026-03-24 15:57:02.846437
14133,Froidevaux - Boulard,35,34,1,48.835147319625,2.3294411972165,2026-03-24 15:57:02.846437
21215,Verdier - Jean Jaurès,33,31,2,48.81614048711214,2.3123561963438988,2026-03-24 15:57:02.846437
41208,Alouettes - Maréchal de Lattre de Tassigny,22,9,12,48.85511009293948,2.4930700287222862,2026-03-24 15:57:02.846437
21706,Jean Bleuzen - Square du 11 Novembre,49,38,9,48.8232579,2.2965213,2026-03-24 15:57:02.846437
1014,Rivoli - Musée du Louvre,24,6,17,48.86364636851945,2.33409583568573,2026-03-24 15:57:02.846437
26006,Bas - Gabriel Péri,30,26,3,48.91585580539625,2.2948095202445984,2026-03-24 15:57:02.846437
42211,Séminaire de Conflans - Liberté,26,17,8,48.823194,2.404179,2026-03-24 15:57:02.846437
42026,Barbès - Monique Maunoury,40,37,3,48.81552718820216,2.3687169334905405,2026-03-24 15:57:02.846437
12163,Hippodrome Paris-Vincennes,42,35,5,48.82048387758518,2.446271181106568,2026-03-24 15:57:02.846437
3002,Saint-Gilles - Turenne,18,5,12,48.858158956779,2.3647149920992,2026-03-24 15:57:02.846437
1012,Jean-Jacques Rousseau - Deux Ecus,22,1,20,48.86297805972131,2.3414635285735126,2026-03-24 15:57:02.846437
35012,Candale - Mehul,25,20,1,48.8893935006175,2.414379715919495,2026-03-24 15:57:02.846437
2016,Aboukir - Alexandrie,21,1,16,48.86868344444473,2.3502043269474897,2026-03-24 15:57:02.846437
16044,Porte de Saint Cloud - Parc des Princes,32,22,9,48.838662757066,2.2525164484978,2026-03-24 15:57:02.846437
4007,Place de la Bastille - Bourdon,35,4,27,48.852364355271,2.3681089282036,2026-03-24 15:57:02.846437
33020,Waldeck Rochet - Germaine Tillon,31,7,22,48.91105960199651,2.3676301538944244,2026-03-24 15:57:02.846437
1025,Oratoire - Rivoli,18,1,16,48.861342760889,2.3400047421455,2026-03-24 15:57:02.846437
2008,Mairie du 2ème,28,4,23,48.8672190355135,2.3404625437747044,2026-03-24 15:57:02.846437
1026,Place du Lieutenant Henri Karcher,30,1,28,48.863490871724466,2.3400671035051346,2026-03-24 15:57:02.846437
17106,Berthier - Porte de Clichy,24,0,23,48.894222687781,2.3125872006816,2026-03-24 15:57:02.846437
1017,Saint-Honoré - 29 juillet,20,1,17,48.86557114282421,2.330567417577153,2026-03-24 15:57:02.846437
15040,Saint-Amand - Labrouste,36,34,1,48.834097274832295,2.3087677359581,2026-03-24 15:57:02.846437
23107,Gare de Sèvres - Ville d'Avray,22,22,0,48.826262366227,2.2001516849313,2026-03-24 15:57:02.846437
6201,Saint Pères - Saint Germain,22,4,17,48.853729675265,2.3300181032703,2026-03-24 15:57:02.846437
6026,Saint-Placide - Cherche Midi,66,11,51,48.8490535919234,2.325317971408367,2026-03-24 15:57:02.846437
42018,Amédée Huon - Fort d'Ivry,31,25,6,48.805131376899986,2.388489693403244,2026-03-24 15:57:02.846437
1023,Saint-Honoré - Musée du Louvre,32,1,28,48.863443132848,2.3348781846405,2026-03-24 15:57:02.846437
48008,Guy Môquet - Parvis Georges Marchais,30,28,2,48.79518840095975,2.35943466424942,2026-03-24 15:57:02.846437
21323,Charlot - Stade Gabriel Voisin,31,0,31,48.827228120536,2.268122527474,2026-03-24 15:57:02.846437
35005,Quai de l'Aisne - Général Leclerc,27,19,3,48.895713,2.400571,2026-03-24 15:57:02.990932
18112,Arthur Ranc - Hôpital Bichat,26,23,2,48.8978712500682,2.333521842956543,2026-03-24 15:57:02.990932
12166,Parc Floral du Bel Air,25,8,15,48.839285711865735,2.438560165464878,2026-03-24 15:57:02.990932
21119,Belfort - Victor Hugo,24,17,7,48.9018492,2.3172724,2026-03-24 15:57:02.990932
16201,Porte Dauphine,65,19,46,48.871139344351,2.2749781616017,2026-03-24 15:57:02.990932
32022,Henri Barbusse - Marcel Cachin,37,33,3,48.93742089281,2.3720374971659,2026-03-24 15:57:02.990932
1015,Place André Malraux,37,3,31,48.863925158727,2.3356226831675,2026-03-24 15:57:02.990932
10201,Magenta - Chabrol,24,16,6,48.876495350882,2.3560990020633,2026-03-24 15:57:02.990932
42210,Victor Hugo - Paul Eluard,32,28,4,48.819602554907,2.4114319673051,2026-03-24 15:57:02.990932
34013,Blanqui - Docteur Bauer,28,22,6,48.907735489085,2.3407192814591,2026-03-24 15:57:02.990932
44008,Youri Gagarine - Commune de Paris,33,19,13,48.782427463041,2.3939734697342,2026-03-24 15:57:02.990932
20140,Paganini - Davout,22,22,0,48.85135,2.412021,2026-03-24 15:57:02.990932
42022,Gare RER - Maurice Grandcoing,37,12,25,48.813881,2.392429,2026-03-24 15:57:02.990932
10166,Strasbourg - Saint-Denis,16,2,12,48.869601642433,2.3542908579111,2026-03-24 15:57:02.990932
45004,République - Louis Loucheur,37,34,2,48.823549261189,2.5101865455508,2026-03-24 15:57:02.990932
6015,André Mazet - Saint-André des Arts,55,3,51,48.85375581057431,2.3390958085656166,2026-03-24 15:57:02.990932
8202,Londres - Europe,27,18,9,48.878618556803,2.3248164693922,2026-03-24 15:57:02.990932
32011,Stade de France - Francis de Pressensé,44,5,37,48.919141953558,2.3620655760169,2026-03-24 15:57:02.990932
17020,Jouffroy d'Abbans - Malesherbes,27,21,6,48.8850134,2.3070717,2026-03-24 15:57:02.990932
12202,Charenton - Wattignies,40,30,9,48.836919119234,2.3916775206425,2026-03-24 15:57:02.990932
23206,Béranger - Félix Faure,28,24,4,48.80404828621485,2.2848263373723436,2026-03-24 15:57:02.990932
10202,Bichat - Grange aux Belles,30,18,12,48.873688,2.365015,2026-03-24 15:57:02.990932
42030,Stéphanie Bouvard - Gambetta,30,17,12,48.814548138856,2.4024386957288,2026-03-24 15:57:02.990932
8018,Saint-Augustin,45,0,44,48.8762009747008,2.319786250591278,2026-03-24 15:57:02.990932
20142,Mûriers - Père Lachaise,20,20,0,48.864130509668044,2.39164982067019,2026-03-24 15:57:02.990932
48001,Chastenet de Géry - Marcel Paul,25,23,2,48.800123,2.3567359,2026-03-24 15:57:02.990932
51008,Martyrs de Châteaubriant - Jean Grandel,38,18,20,48.951432,2.211214,2026-03-24 15:57:02.990932
24101,Place Charles de Gaulle,24,15,7,48.826073335699,2.1894485725692,2026-03-24 15:57:02.990932
21704,Place du Maréchal de Lattre de Tassigny,27,19,8,48.821707715257055,2.2853431485432423,2026-03-24 15:57:02.990932
19121,Belleville -  Pré Saint-Gervais,35,33,1,48.875565910073,2.3930460959673,2026-03-24 15:57:02.990932
19114,Manin - Secrétan,20,15,5,48.8791665,2.3787959,2026-03-24 15:57:02.990932
13024,Bobillot - Tolbiac,33,28,5,48.8255961335041,2.350204177200794,2026-03-24 15:57:02.990932
16021,François Ponsard - La Muette,23,14,6,48.8583666,2.2744515,2026-03-24 15:57:02.990932
23041,Général Leclerc - Bièvre,25,15,9,48.782414428747316,2.3166695237159733,2026-03-24 15:57:02.990932
24005,Edith Cavell - Volta,33,24,7,48.901616564286975,2.269354350864887,2026-03-24 15:57:02.990932
8040,Pierre Charron - Champs-Elysées,32,14,14,48.870103359864,2.3043501377106,2026-03-24 15:57:02.990932
31104,Mairie de Rosny-sous-Bois,30,21,7,48.871256519012,2.4865807592869,2026-03-24 15:57:02.990932
5027,Gobelins - Port-Royal,40,24,14,48.837135900263,2.3515201359987,2026-03-24 15:57:02.990932
15203,Porte de Versailles,28,14,12,48.832324016657,2.2875617349045,2026-03-24 15:57:02.990932
13116,Place du Docteur Yersin,50,41,9,48.82010494991975,2.3725583776831627,2026-03-24 15:57:02.990932
48006,Maxime Gorki - Paul Vaillant-Couturier,20,19,1,48.79673508795443,2.3683342337608337,2026-03-24 15:57:02.990932
18016,Francoeur - Caulaincourt,34,31,2,48.8899944409612,2.342529706656933,2026-03-24 15:57:02.990932
21022,Dôme - République,25,6,18,48.832681,2.250257,2026-03-24 15:57:02.990932
15041,Franquet - Labrouste,37,34,2,48.83287705011431,2.306762784719467,2026-03-24 15:57:02.990932
10003,Hauteville - Bonne Nouvelle,17,1,15,48.87077436024,2.3496496368327,2026-03-24 15:57:02.990932
41602,Place Charles Digeon,32,21,11,48.84354203133597,2.418427169322968,2026-03-24 15:57:02.990932
13028,Gouthière - Poterne des Peupliers,33,14,19,48.820507,2.351342,2026-03-24 15:57:02.990932
15069,Félix Faure - Convention,44,24,20,48.841249336041,2.2883866008495,2026-03-24 15:57:02.990932
20012,Buzenval - Vignoles,17,16,1,48.853858171688,2.4000040814281,2026-03-24 15:57:02.990932
14027,Gergovie - Alésia,54,50,4,48.83088717455243,2.318882101207347,2026-03-24 15:57:02.990932
48002,LCL Campus - Place Oscar Niemeyer,37,34,2,48.805342480621576,2.363983690738678,2026-03-24 15:57:02.990932
41605,Général De Gaulle - Vivien,22,19,3,48.83607420090204,2.4189166724681854,2026-03-24 15:57:02.990932
35013,Guillaume Tell - Parc Henri Barbusse,20,16,2,48.88958925894009,2.4198862910270695,2026-03-24 15:57:02.990932
20020,Pyrénées - Charles Renouvier,29,27,1,48.86095933229224,2.400421852042113,2026-03-24 15:57:02.990932
12008,Hector Malot - Daumesnil,54,16,36,48.84693552991762,2.3770876228809357,2026-03-24 15:57:02.990932
13120,Pierre Joseph Desault,19,10,9,48.82110230800372,2.378775402903557,2026-03-24 15:57:02.990932
15024,Suffren - La Motte-Piquet,23,4,18,48.850881230919,2.3012199997902,2026-03-24 15:57:02.990932
